Year,State,Variable_ID,Variable,Value
2021 - 2022,Tripura,55,Electricity Quantity,
2021 - 2022,Uttar Pradesh,55,Electricity Quantity,1538.0
2021 - 2022,Uttarakhand,55,Electricity Quantity,7.0
2021 - 2022,West Bengal,55,Electricity Quantity,400.0
2022 - 2023,Andaman & Nicobar Islands,55,Electricity Quantity,
2022 - 2023,Andhra Pradesh,55,Electricity Quantity,81.0
2022 - 2023,Arunachal Pradesh,55,Electricity Quantity,
2022 - 2023,Assam,55,Electricity Quantity,3.0
2022 - 2023,Bihar,55,Electricity Quantity,4.0
2022 - 2023,Chandigarh,55,Electricity Quantity,
2022 - 2023,Chhattisgarh,55,Electricity Quantity,8.0
2022 - 2023,Dadra & Nagar Haveli,55,Electricity Quantity,
2022 - 2023,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,34.0
2022 - 2023,Daman & Diu,55,Electricity Quantity,
2022 - 2023,Delhi,55,Electricity Quantity,371.0
2022 - 2023,Goa,55,Electricity Quantity,
2022 - 2023,"Goa, Daman & Diu",55,Electricity Quantity,
2022 - 2023,Gujarat,55,Electricity Quantity,510.0
2022 - 2023,Haryana,55,Electricity Quantity,704.0
2022 - 2023,Himachal Pradesh,55,Electricity Quantity,8.0
2022 - 2023,Jammu & Kashmir,55,Electricity Quantity,13.0
2022 - 2023,Jharkhand,55,Electricity Quantity,17.0
2022 - 2023,Karnataka,55,Electricity Quantity,967.0
2022 - 2023,Kerala,55,Electricity Quantity,65.0
2022 - 2023,Ladakh,55,Electricity Quantity,
2022 - 2023,Lakshadweep,55,Electricity Quantity,
2022 - 2023,Madhya Pradesh,55,Electricity Quantity,64.0
2022 - 2023,Maharashtra,55,Electricity Quantity,1055.0
2022 - 2023,Manipur,55,Electricity Quantity,
2022 - 2023,Meghalaya,55,Electricity Quantity,
2022 - 2023,Mizoram,55,Electricity Quantity,31.0
2022 - 2023,Nagaland,55,Electricity Quantity,
2022 - 2023,Orissa,55,Electricity Quantity,6.0
2022 - 2023,Puducherry,55,Electricity Quantity,4.0
2022 - 2023,Punjab,55,Electricity Quantity,971.0
2022 - 2023,Rajasthan,55,Electricity Quantity,487.0
2022 - 2023,Sikkim,55,Electricity Quantity,
2022 - 2023,Tamil Nadu,55,Electricity Quantity,4964.0
2022 - 2023,Telangana,55,Electricity Quantity,22.0
2022 - 2023,Tripura,55,Electricity Quantity,
2022 - 2023,Uttar Pradesh,55,Electricity Quantity,1662.0
2022 - 2023,Uttarakhand,55,Electricity Quantity,7.0
2022 - 2023,West Bengal,55,Electricity Quantity,486.0
2023 - 2024,Andaman & Nicobar Islands,55,Electricity Quantity,
2023 - 2024,Andhra Pradesh,55,Electricity Quantity,86.0
2023 - 2024,Arunachal Pradesh,55,Electricity Quantity,
2023 - 2024,Assam,55,Electricity Quantity,5.0
2023 - 2024,Bihar,55,Electricity Quantity,7.0
2023 - 2024,Chandigarh,55,Electricity Quantity,
2023 - 2024,Chhattisgarh,55,Electricity Quantity,8.0
2023 - 2024,Dadra & Nagar Haveli,55,Electricity Quantity,
2023 - 2024,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,32.0
2023 - 2024,Daman & Diu,55,Electricity Quantity,
2023 - 2024,Delhi,55,Electricity Quantity,309.0
2023 - 2024,Goa,55,Electricity Quantity,
2023 - 2024,"Goa, Daman & Diu",55,Electricity Quantity,
2023 - 2024,Gujarat,55,Electricity Quantity,579.0
2023 - 2024,Haryana,55,Electricity Quantity,665.0
2023 - 2024,Himachal Pradesh,55,Electricity Quantity,5.0
2023 - 2024,Jammu & Kashmir,55,Electricity Quantity,11.0
2023 - 2024,Jharkhand,55,Electricity Quantity,17.0
2023 - 2024,Karnataka,55,Electricity Quantity,985.0
2023 - 2024,Kerala,55,Electricity Quantity,66.0
2023 - 2024,Ladakh,55,Electricity Quantity,
2023 - 2024,Lakshadweep,55,Electricity Quantity,
2023 - 2024,Madhya Pradesh,55,Electricity Quantity,68.0
2023 - 2024,Maharashtra,55,Electricity Quantity,950.0
2023 - 2024,Manipur,55,Electricity Quantity,
2023 - 2024,Meghalaya,55,Electricity Quantity,
2023 - 2024,Mizoram,55,Electricity Quantity,31.0
2023 - 2024,Nagaland,55,Electricity Quantity,
2023 - 2024,Orissa,55,Electricity Quantity,
2023 - 2024,Puducherry,55,Electricity Quantity,4.0
2023 - 2024,Punjab,55,Electricity Quantity,974.0
2023 - 2024,Rajasthan,55,Electricity Quantity,537.0
2023 - 2024,Sikkim,55,Electricity Quantity,
2023 - 2024,Tamil Nadu,55,Electricity Quantity,5085.0
2023 - 2024,Telangana,55,Electricity Quantity,25.0
2023 - 2024,Tripura,55,Electricity Quantity,
2023 - 2024,Uttar Pradesh,55,Electricity Quantity,1917.0
2023 - 2024,Uttarakhand,55,Electricity Quantity,7.0
2023 - 2024,West Bengal,55,Electricity Quantity,442.0
